"ndc","type","detail","Created_date"
"8306","onkz","Ronsberg","2018-03-08T12:14:34.847Z"
"831","onkz","Kempten Allgäu","2018-03-08T12:14:34.847Z"
"8320","onkz","Missen-Wilhams","2018-03-08T12:14:34.847Z"
"8321","onkz","Sonthofen","2018-03-08T12:14:34.847Z"
"8322","onkz","Oberstdorf","2018-03-08T12:14:34.847Z"
"8323","onkz","Immenstadt i Allgäu","2018-03-08T12:14:34.847Z"
"8324","onkz","Hindelang","2018-03-08T12:14:34.847Z"
"8325","onkz","Oberstaufen-Thalkirchdorf","2018-03-08T12:14:34.847Z"
"8326","onkz","Fischen i Allgäu","2018-03-08T12:14:34.847Z"
"8327","onkz","Rettenberg","2018-03-08T12:14:34.847Z"
"8328","onkz","Balderschwang","2018-03-08T12:14:34.847Z"
"8330","onkz","Legau","2018-03-08T12:14:34.847Z"
"8331","onkz","Memmingen","2018-03-08T12:14:34.847Z"
"8332","onkz","Ottobeuren","2018-03-08T12:14:34.847Z"
"8333","onkz","Babenhausen Schwab","2018-03-08T12:14:34.847Z"
"8334","onkz","Bad Grönenbach","2018-03-08T12:14:34.847Z"
"8335","onkz","Fellheim","2018-03-08T12:14:34.847Z"
"8336","onkz","Erkheim","2018-03-08T12:14:34.847Z"
"8337","onkz","Altenstadt Iller","2018-03-08T12:14:34.847Z"
"8338","onkz","Böhen","2018-03-08T12:14:34.847Z"
"8340","onkz","Baisweil","2018-03-08T12:14:34.847Z"
"8341","onkz","Kaufbeuren","2018-03-08T12:14:34.847Z"
"8342","onkz","Marktoberdorf","2018-03-08T12:14:34.847Z"
"8343","onkz","Aitrang","2018-03-08T12:14:34.847Z"
"8344","onkz","Westendorf b Kaufbeuren","2018-03-08T12:14:34.847Z"
"8345","onkz","Stöttwang","2018-03-08T12:14:34.847Z"
"8346","onkz","Pforzen","2018-03-08T12:14:34.847Z"
"8347","onkz","Friesenried","2018-03-08T12:14:34.847Z"
"8348","onkz","Bidingen","2018-03-08T12:14:34.847Z"
"8349","onkz","Stötten a Auerberg","2018-03-08T12:14:34.847Z"
"8361","onkz","Nesselwang","2018-03-08T12:14:34.847Z"
"8362","onkz","Füssen","2018-03-08T12:14:34.847Z"
"8363","onkz","Pfronten","2018-03-08T12:14:34.847Z"
"8364","onkz","Seeg","2018-03-08T12:14:34.847Z"
"8365","onkz","Wertach","2018-03-08T12:14:34.847Z"
"8366","onkz","Oy-Mittelberg","2018-03-08T12:14:34.847Z"
"8367","onkz","Roßhaupten Forggensee","2018-03-08T12:14:34.847Z"
"8368","onkz","Halblech","2018-03-08T12:14:34.847Z"
"8369","onkz","Rückholz","2018-03-08T12:14:34.847Z"
"8370","onkz","Wiggensbach","2018-03-08T12:14:34.847Z"
"8372","onkz","Obergünzburg","2018-03-08T12:14:34.847Z"
"8373","onkz","Altusried","2018-03-08T12:14:34.847Z"
"8374","onkz","Dietmannsried","2018-03-08T12:14:34.847Z"
"8375","onkz","Weitnau","2018-03-08T12:14:34.847Z"
"8376","onkz","Sulzberg Allgäu","2018-03-08T12:14:34.847Z"
"8377","onkz","Unterthingau","2018-03-08T12:14:34.847Z"
"8378","onkz","Buchenberg b Kempten","2018-03-08T12:14:34.847Z"
"8379","onkz","Waltenhofen-Oberdorf","2018-03-08T12:14:34.847Z"
"8380","onkz","Achberg","2018-03-08T12:14:34.847Z"
"8381","onkz","Lindenberg i Allgäu","2018-03-08T12:14:34.847Z"
"8382","onkz","Lindau Bodensee","2018-03-08T12:14:34.847Z"
"8383","onkz","Grünenbach Allgäu","2018-03-08T12:14:34.847Z"
"8384","onkz","Röthenbach Allgäu","2018-03-08T12:14:34.847Z"
"8385","onkz","Hergatz","2018-03-08T12:14:34.847Z"
"8386","onkz","Oberstaufen","2018-03-08T12:14:34.847Z"
"8387","onkz","Weiler-Simmerberg","2018-03-08T12:14:34.847Z"
"8388","onkz","Hergensweiler","2018-03-08T12:14:34.847Z"
"8389","onkz","Weissensberg","2018-03-08T12:14:34.847Z"
"8392","onkz","Markt Rettenbach","2018-03-08T12:14:34.847Z"
"8393","onkz","Holzgünz","2018-03-08T12:14:34.847Z"
"8394","onkz","Lautrach","2018-03-08T12:14:34.847Z"
"8395","onkz","Tannheim Württ","2018-03-08T12:14:34.847Z"
"8402","onkz","Münchsmünster","2018-03-08T12:14:34.847Z"
"8403","onkz","Pförring","2018-03-08T12:14:34.847Z"
"8404","onkz","Oberdolling","2018-03-08T12:14:34.847Z"
"8405","onkz","Stammham b Ingolstadt","2018-03-08T12:14:34.847Z"
"8406","onkz","Böhmfeld","2018-03-08T12:14:34.847Z"
"8407","onkz","Grossmehring","2018-03-08T12:14:34.847Z"
"841","onkz","Ingolstadt Donau","2018-03-08T12:14:34.847Z"
"8421","onkz","Eichstätt Bay","2018-03-08T12:14:34.847Z"
"8422","onkz","Dollnstein","2018-03-08T12:14:34.847Z"
"8423","onkz","Titting","2018-03-08T12:14:34.847Z"
"8424","onkz","Nassenfels","2018-03-08T12:14:34.847Z"
"8426","onkz","Walting Kr Eichstätt","2018-03-08T12:14:34.847Z"
"8427","onkz","Wellheim","2018-03-08T12:14:34.847Z"
"8431","onkz","Neuburg a d Donau","2018-03-08T12:14:34.847Z"
"8432","onkz","Burgheim","2018-03-08T12:14:34.847Z"
"8433","onkz","Königsmoos","2018-03-08T12:14:34.847Z"
"8434","onkz","Rennertshofen","2018-03-08T12:14:34.847Z"
"8435","onkz","Ehekirchen","2018-03-08T12:14:34.847Z"
"8441","onkz","Pfaffenhofen a d Ilm","2018-03-08T12:14:34.847Z"
"8442","onkz","Wolnzach","2018-03-08T12:14:34.847Z"
"8443","onkz","Hohenwart Paar","2018-03-08T12:14:34.847Z"
"8444","onkz","Schweitenkirchen","2018-03-08T12:14:34.847Z"
"8445","onkz","Gerolsbach","2018-03-08T12:14:34.847Z"
"8446","onkz","Pörnbach","2018-03-08T12:14:34.847Z"
"8450","onkz","Ingolstadt-Zuchering","2018-03-08T12:14:34.847Z"
"8452","onkz","Geisenfeld","2018-03-08T12:14:34.847Z"
"8453","onkz","Reichertshofen Oberbay","2018-03-08T12:14:34.847Z"
"8454","onkz","Karlshuld","2018-03-08T12:14:34.847Z"
"8456","onkz","Lenting","2018-03-08T12:14:34.847Z"
"8457","onkz","Vohburg a d Donau","2018-03-08T12:14:34.847Z"
"8458","onkz","Gaimersheim","2018-03-08T12:14:34.847Z"
"8459","onkz","Manching","2018-03-08T12:14:34.847Z"
"8460","onkz","Berching-Holnstein","2018-03-08T12:14:34.847Z"
"8461","onkz","Beilngries","2018-03-08T12:14:34.847Z"
"8462","onkz","Berching","2018-03-08T12:14:34.847Z"
"8463","onkz","Greding","2018-03-08T12:14:34.847Z"
"8464","onkz","Dietfurt a d Altmühl","2018-03-08T12:14:34.847Z"
"8465","onkz","Kipfenberg","2018-03-08T12:14:34.847Z"
"8466","onkz","Denkendorf Oberbay","2018-03-08T12:14:34.847Z"
"8467","onkz","Kinding","2018-03-08T12:14:34.847Z"
"8468","onkz","Altmannstein-Pondorf","2018-03-08T12:14:34.847Z"
"8469","onkz","Freystadt-Burggriesbach","2018-03-08T12:14:34.847Z"
"8501","onkz","Thyrnau","2018-03-08T12:14:34.847Z"
"8502","onkz","Fürstenzell","2018-03-08T12:14:34.847Z"
"8503","onkz","Neuhaus a Inn","2018-03-08T12:14:34.847Z"
"8504","onkz","Tittling","2018-03-08T12:14:34.847Z"
"8505","onkz","Hutthurm","2018-03-08T12:14:34.847Z"
"8506","onkz","Bad Höhenstadt","2018-03-08T12:14:34.847Z"
"8507","onkz","Neuburg a Inn","2018-03-08T12:14:34.847Z"
"8509","onkz","Ruderting","2018-03-08T12:14:34.847Z"
"851","onkz","Passau","2018-03-08T12:14:34.847Z"
"8531","onkz","Pocking","2018-03-08T12:14:34.847Z"
"8532","onkz","Griesbach i Rottal","2018-03-08T12:14:34.847Z"
"8533","onkz","Rotthalmünster","2018-03-08T12:14:34.847Z"
"8534","onkz","Tettenweis","2018-03-08T12:14:34.847Z"
"8535","onkz","Haarbach","2018-03-08T12:14:34.847Z"
"8536","onkz","Kößlarn","2018-03-08T12:14:34.847Z"
"8537","onkz","Bad Füssing-Aigen","2018-03-08T12:14:34.847Z"
"8538","onkz","Pocking-Hartkirchen","2018-03-08T12:14:34.847Z"
"8541","onkz","Vilshofen Niederbay","2018-03-08T12:14:34.847Z"
"8542","onkz","Ortenburg","2018-03-08T12:14:34.847Z"
"8543","onkz","Aidenbach","2018-03-08T12:14:34.847Z"
"8544","onkz","Eging a See","2018-03-08T12:14:34.847Z"
"8545","onkz","Hofkirchen Bay","2018-03-08T12:14:34.847Z"
"8546","onkz","Windorf-Otterskirchen","2018-03-08T12:14:34.847Z"
"8547","onkz","Osterhofen-Gergweis","2018-03-08T12:14:34.847Z"
"8548","onkz","Vilshofen-Sandbach","2018-03-08T12:14:34.847Z"
"8549","onkz","Vilshofen-Pleinting","2018-03-08T12:14:34.847Z"
"8550","onkz","Philippsreut","2018-03-08T12:14:34.847Z"
"8551","onkz","Freyung","2018-03-08T12:14:34.847Z"
"8552","onkz","Grafenau Niederbay","2018-03-08T12:14:34.847Z"
"8553","onkz","Spiegelau","2018-03-08T12:14:34.847Z"
"8554","onkz","Schönberg Niederbay","2018-03-08T12:14:34.847Z"
"8555","onkz","Perlesreut","2018-03-08T12:14:34.847Z"
"8556","onkz","Haidmühle","2018-03-08T12:14:34.847Z"
"8557","onkz","Mauth","2018-03-08T12:14:34.847Z"
"8558","onkz","Hohenau Niederbay","2018-03-08T12:14:34.847Z"
"8561","onkz","Pfarrkirchen Niederbay","2018-03-08T12:14:34.847Z"
"8562","onkz","Triftern","2018-03-08T12:14:34.847Z"
"8563","onkz","Bad Birnbach Rottal","2018-03-08T12:14:34.847Z"
"8564","onkz","Johanniskirchen","2018-03-08T12:14:34.847Z"
"8565","onkz","Dietersburg-Baumgarten","2018-03-08T12:14:34.847Z"
"8571","onkz","Simbach a Inn","2018-03-08T12:14:34.847Z"
"8572","onkz","Tann Niederbay","2018-03-08T12:14:34.847Z"
"8573","onkz","Ering","2018-03-08T12:14:34.847Z"
"8574","onkz","Wittibreut","2018-03-08T12:14:34.847Z"
"8581","onkz","Waldkirchen Niederbay","2018-03-08T12:14:34.847Z"
"8582","onkz","Röhrnbach","2018-03-08T12:14:34.847Z"
"8583","onkz","Neureichenau","2018-03-08T12:14:34.847Z"
"8584","onkz","Breitenberg Niederbay","2018-03-08T12:14:34.847Z"
"8585","onkz","Grainet","2018-03-08T12:14:34.847Z"
"8586","onkz","Hauzenberg","2018-03-08T12:14:34.847Z"
"8591","onkz","Obernzell","2018-03-08T12:14:34.847Z"
"8592","onkz","Wegscheid Niederbay","2018-03-08T12:14:34.847Z"
"8593","onkz","Untergriesbach","2018-03-08T12:14:34.847Z"
"861","onkz","Traunstein","2018-03-08T12:14:34.847Z"
"8621","onkz","Trostberg","2018-03-08T12:14:34.847Z"
"8622","onkz","Tacherting- Peterskirchen","2018-03-08T12:14:34.847Z"
"8623","onkz","Kirchweidach","2018-03-08T12:14:34.847Z"
"8624","onkz","Obing","2018-03-08T12:14:34.847Z"
"8628","onkz","Kienberg Oberbay","2018-03-08T12:14:34.847Z"
"8629","onkz","Palling","2018-03-08T12:14:34.847Z"
"8630","onkz","Oberneukirchen","2018-03-08T12:14:34.847Z"
"8631","onkz","Mühldorf a Inn","2018-03-08T12:14:34.847Z"
"8633","onkz","Tüßling","2018-03-08T12:14:34.847Z"
"8634","onkz","Garching a d Alz","2018-03-08T12:14:34.847Z"
"8635","onkz","Pleiskirchen","2018-03-08T12:14:34.847Z"
"8636","onkz","Ampfing","2018-03-08T12:14:34.847Z"
"8637","onkz","Lohkirchen","2018-03-08T12:14:34.847Z"
"8638","onkz","Waldkraiburg","2018-03-08T12:14:34.847Z"
"8639","onkz","Neumarkt-Sankt Veit","2018-03-08T12:14:34.847Z"
"8640","onkz","Reit Im Winkl","2018-03-08T12:14:34.847Z"
"8641","onkz","Grassau Kr Traunstein","2018-03-08T12:14:34.847Z"
"8642","onkz","Übersee","2018-03-08T12:14:34.847Z"
"8649","onkz","Schleching","2018-03-08T12:14:34.847Z"
"8650","onkz","Marktschellenberg","2018-03-08T12:14:34.847Z"
"8651","onkz","Bad Reichenhall","2018-03-08T12:14:34.847Z"
"8652","onkz","Berchtesgaden","2018-03-08T12:14:34.847Z"
"8654","onkz","Freilassing","2018-03-08T12:14:34.847Z"
"8656","onkz","Anger","2018-03-08T12:14:34.847Z"
"8657","onkz","Ramsau b Berchtesgaden","2018-03-08T12:14:34.847Z"
"8661","onkz","Grabenstätt Chiemsee","2018-03-08T12:14:34.847Z"
"8662","onkz","Siegsdorf Kr Traunstein","2018-03-08T12:14:34.847Z"
"8663","onkz","Ruhpolding","2018-03-08T12:14:34.847Z"
"8664","onkz","Chieming","2018-03-08T12:14:34.847Z"
"8665","onkz","Inzell","2018-03-08T12:14:34.847Z"
"8666","onkz","Teisendorf","2018-03-08T12:14:34.847Z"
"8667","onkz","Seeon-Seebruck","2018-03-08T12:14:34.847Z"
"8669","onkz","Traunreut","2018-03-08T12:14:34.847Z"
"8670","onkz","Reischach Kr Altötting","2018-03-08T12:14:34.847Z"
"8671","onkz","Altötting","2018-03-08T12:14:34.847Z"
"8677","onkz","Burghausen Salzach","2018-03-08T12:14:34.847Z"
"8678","onkz","Marktl","2018-03-08T12:14:34.847Z"
"8679","onkz","Burgkirchen a d Alz","2018-03-08T12:14:34.847Z"
"8681","onkz","Waging a See","2018-03-08T12:14:34.847Z"
"8682","onkz","Laufen Salzach","2018-03-08T12:14:34.847Z"
"8683","onkz","Tittmoning","2018-03-08T12:14:34.847Z"
"8684","onkz","Fridolfing","2018-03-08T12:14:34.847Z"
"8685","onkz","Kirchanschöring","2018-03-08T12:14:34.847Z"
"8686","onkz","Petting","2018-03-08T12:14:34.847Z"
"8687","onkz","Taching-Tengling","2018-03-08T12:14:34.847Z"
"8702","onkz","Wörth a d Isar","2018-03-08T12:14:34.847Z"
"8703","onkz","Essenbach","2018-03-08T12:14:34.847Z"
"8704","onkz","Altdorf-Pfettrach","2018-03-08T12:14:34.847Z"
"8705","onkz","Altfraunhofen","2018-03-08T12:14:34.847Z"
"8706","onkz","Vilsheim","2018-03-08T12:14:34.847Z"
"8707","onkz","Adlkofen","2018-03-08T12:14:34.847Z"
"8708","onkz","Weihmichl-Unterneuhausen","2018-03-08T12:14:34.847Z"
"8709","onkz","Eching Niederbay","2018-03-08T12:14:34.847Z"
"871","onkz","Landshut","2018-03-08T12:14:34.847Z"
"8721","onkz","Eggenfelden","2018-03-08T12:14:34.847Z"
"8722","onkz","Gangkofen","2018-03-08T12:14:34.847Z"
"8723","onkz","Arnstorf","2018-03-08T12:14:34.847Z"
"8724","onkz","Massing","2018-03-08T12:14:34.847Z"
"8725","onkz","Wurmannsquick","2018-03-08T12:14:34.847Z"
"8726","onkz","Schönau Niederbay","2018-03-08T12:14:34.847Z"
"8727","onkz","Falkenberg Niederbay","2018-03-08T12:14:34.847Z"
"8728","onkz","Geratskirchen","2018-03-08T12:14:34.847Z"
"8731","onkz","Dingolfing","2018-03-08T12:14:34.847Z"
"8732","onkz","Frontenhausen","2018-03-08T12:14:34.847Z"
"8733","onkz","Mengkofen","2018-03-08T12:14:34.847Z"
"8734","onkz","Reisbach Niederbay","2018-03-08T12:14:34.847Z"
"8735","onkz","Gangkofen-Kollbach","2018-03-08T12:14:34.847Z"
"8741","onkz","Vilsbiburg","2018-03-08T12:14:34.847Z"
"8742","onkz","Velden Vils","2018-03-08T12:14:34.847Z"
"8743","onkz","Geisenhausen","2018-03-08T12:14:34.847Z"
"8744","onkz","Gerzen","2018-03-08T12:14:34.847Z"
"8745","onkz","Bodenkirchen","2018-03-08T12:14:34.847Z"
"8751","onkz","Mainburg","2018-03-08T12:14:34.847Z"
"8752","onkz","Au i d Hallertau","2018-03-08T12:14:34.847Z"
"8753","onkz","Elsendorf Niederbay","2018-03-08T12:14:34.847Z"
"8754","onkz","Volkenschwand","2018-03-08T12:14:34.847Z"
"8756","onkz","Nandlstadt","2018-03-08T12:14:34.847Z"
"8761","onkz","Moosburg a d Isar","2018-03-08T12:14:34.847Z"
"8762","onkz","Wartenberg Oberbay","2018-03-08T12:14:34.847Z"
"8764","onkz","Mauern Kr Freising","2018-03-08T12:14:34.847Z"
"8765","onkz","Bruckberg Niederbay","2018-03-08T12:14:34.847Z"
"8766","onkz","Gammelsdorf","2018-03-08T12:14:34.847Z"
"8771","onkz","Ergoldsbach","2018-03-08T12:14:34.847Z"
"8772","onkz","Mallersdorf-Pfaffenberg","2018-03-08T12:14:34.847Z"
"8773","onkz","Neufahrn i NB","2018-03-08T12:14:34.847Z"
"8774","onkz","Bayerbach b Ergoldsbach","2018-03-08T12:14:34.847Z"
"8781","onkz","Rottenburg a d Laaber","2018-03-08T12:14:34.847Z"
"8782","onkz","Pfeffenhausen","2018-03-08T12:14:34.847Z"
"8783","onkz","Rohr i NB","2018-03-08T12:14:34.847Z"
"8784","onkz","Hohenthann","2018-03-08T12:14:34.847Z"
"8785","onkz","Rottenburg-Oberroning","2018-03-08T12:14:34.847Z"
"8801","onkz","Seeshaupt","2018-03-08T12:14:34.847Z"
"8802","onkz","Huglfing","2018-03-08T12:14:34.847Z"
"8803","onkz","Peissenberg","2018-03-08T12:14:34.847Z"
"8805","onkz","Hohenpeissenberg","2018-03-08T12:14:34.847Z"
"8806","onkz","Utting a Ammersee","2018-03-08T12:14:34.847Z"
"8807","onkz","Dießen a Ammersee","2018-03-08T12:14:34.847Z"
"8808","onkz","Pähl","2018-03-08T12:14:34.847Z"
"8809","onkz","Wessobrunn","2018-03-08T12:14:34.847Z"
"881","onkz","Weilheim i OB","2018-03-08T12:14:34.847Z"
"8821","onkz","Garmisch-Partenkirchen","2018-03-08T12:14:34.847Z"
"8822","onkz","Oberammergau","2018-03-08T12:14:34.847Z"
"8823","onkz","Mittenwald","2018-03-08T12:14:34.847Z"
"8824","onkz","Oberau Loisach","2018-03-08T12:14:34.847Z"
"8825","onkz","Krün","2018-03-08T12:14:34.847Z"
"8841","onkz","Murnau a Staffelsee","2018-03-08T12:14:34.847Z"
"8845","onkz","Bad Kohlgrub","2018-03-08T12:14:34.847Z"
"8846","onkz","Uffing a Staffelsee","2018-03-08T12:14:34.847Z"
"8847","onkz","Obersöchering","2018-03-08T12:14:34.847Z"
"8851","onkz","Kochel a See","2018-03-08T12:14:34.847Z"
"8856","onkz","Penzberg","2018-03-08T12:14:34.847Z"
"8857","onkz","Benediktbeuern","2018-03-08T12:14:34.847Z"
"8858","onkz","Kochel-Walchensee","2018-03-08T12:14:34.847Z"
"8860","onkz","Bernbeuren","2018-03-08T12:14:34.847Z"
"8861","onkz","Schongau","2018-03-08T12:14:34.847Z"
"8862","onkz","Steingaden Oberbay","2018-03-08T12:14:34.847Z"
"8867","onkz","Rottenbuch Oberbay","2018-03-08T12:14:34.847Z"
"8868","onkz","Schwabsoien","2018-03-08T12:14:34.847Z"
"8869","onkz","Kinsau","2018-03-08T12:14:34.847Z"
"89","onkz","München","2018-03-08T12:14:34.847Z"
"906","onkz","Donauwörth","2018-03-08T12:14:34.847Z"
"9070","onkz","Tapfheim","2018-03-08T12:14:34.847Z"
"9071","onkz","Dillingen a d Donau","2018-03-08T12:14:34.847Z"
"9072","onkz","Lauingen Donau","2018-03-08T12:14:34.847Z"
"9073","onkz","Gundelfingen a d Donau","2018-03-08T12:14:34.847Z"
"9074","onkz","Höchstädt a d Donau","2018-03-08T12:14:34.847Z"
"9075","onkz","Glött","2018-03-08T12:14:34.847Z"
"9076","onkz","Wittislingen","2018-03-08T12:14:34.847Z"
"9077","onkz","Bachhagel","2018-03-08T12:14:34.847Z"
"9078","onkz","Mertingen","2018-03-08T12:14:34.847Z"
"9080","onkz","Harburg Schwaben","2018-03-08T12:14:34.847Z"
"9081","onkz","Nördlingen","2018-03-08T12:14:34.847Z"
"9082","onkz","Oettingen i Bay","2018-03-08T12:14:34.847Z"
"9083","onkz","Möttingen","2018-03-08T12:14:34.847Z"
"9084","onkz","Bissingen Schwab","2018-03-08T12:14:34.847Z"
"9085","onkz","Alerheim","2018-03-08T12:14:34.847Z"
"9086","onkz","Fremdingen","2018-03-08T12:14:34.847Z"
"9087","onkz","Marktoffingen","2018-03-08T12:14:34.847Z"
"9088","onkz","Mönchsdeggingen","2018-03-08T12:14:34.847Z"
"9089","onkz","Bissingen-Unterringingen","2018-03-08T12:14:34.847Z"
"9090","onkz","Rain Lech","2018-03-08T12:14:34.847Z"
"9091","onkz","Monheim Schwab","2018-03-08T12:14:34.847Z"
"9092","onkz","Wemding","2018-03-08T12:14:34.847Z"
"9093","onkz","Polsingen","2018-03-08T12:14:34.847Z"
"9094","onkz","Tagmersheim","2018-03-08T12:14:34.847Z"
"9097","onkz","Marxheim","2018-03-08T12:14:34.847Z"
"9099","onkz","Kaisheim","2018-03-08T12:14:34.847Z"
"9101","onkz","Langenzenn","2018-03-08T12:14:34.847Z"
"9102","onkz","Wilhermsdorf","2018-03-08T12:14:34.847Z"
"9103","onkz","Cadolzburg","2018-03-08T12:14:34.847Z"
"9104","onkz","Emskirchen","2018-03-08T12:14:34.847Z"
"9105","onkz","Grosshabersdorf","2018-03-08T12:14:34.847Z"
"9106","onkz","Markt Erlbach","2018-03-08T12:14:34.847Z"
"9107","onkz","Trautskirchen","2018-03-08T12:14:34.847Z"
"911","onkz","Nürnberg","2018-03-08T12:14:34.847Z"
"9120","onkz","Leinburg","2018-03-08T12:14:34.847Z"
"9122","onkz","Schwabach","2018-03-08T12:14:34.847Z"
"9123","onkz","Lauf a d Pegnitz","2018-03-08T12:14:34.847Z"
"9126","onkz","Eckental","2018-03-08T12:14:34.847Z"
"9127","onkz","Rosstal Mittelfr","2018-03-08T12:14:34.847Z"
"9128","onkz","Feucht","2018-03-08T12:14:34.847Z"
"9129","onkz","Wendelstein","2018-03-08T12:14:34.847Z"
"9131","onkz","Erlangen","2018-03-08T12:14:34.847Z"
"9132","onkz","Herzogenaurach","2018-03-08T12:14:34.847Z"
"9133","onkz","Baiersdorf Mittelfr","2018-03-08T12:14:34.847Z"
"9134","onkz","Neunkirchen a Brand","2018-03-08T12:14:34.847Z"
"9135","onkz","Heßdorf Mittelfr","2018-03-08T12:14:34.847Z"
"9141","onkz","Weißenburg i Bay","2018-03-08T12:14:34.847Z"
"9142","onkz","Treuchtlingen","2018-03-08T12:14:34.847Z"
"9143","onkz","Pappenheim Mittelfr","2018-03-08T12:14:34.847Z"
"9144","onkz","Pleinfeld","2018-03-08T12:14:34.847Z"
"9145","onkz","Solnhofen","2018-03-08T12:14:34.847Z"
"9146","onkz","Markt Berolzheim","2018-03-08T12:14:34.847Z"
"9147","onkz","Nennslingen","2018-03-08T12:14:34.847Z"
"9148","onkz","Ettenstatt","2018-03-08T12:14:34.847Z"
"9149","onkz","Weissenburg-Suffersheim","2018-03-08T12:14:34.847Z"
"9151","onkz","Hersbruck","2018-03-08T12:14:34.847Z"
"9152","onkz","Hartenstein Mittelfr","2018-03-08T12:14:34.847Z"
"9153","onkz","Schnaittach","2018-03-08T12:14:34.847Z"
"9154","onkz","Pommelsbrunn","2018-03-08T12:14:34.847Z"
"9155","onkz","Simmelsdorf","2018-03-08T12:14:34.847Z"
"9156","onkz","Neuhaus a d Pegnitz","2018-03-08T12:14:34.847Z"
"9157","onkz","Alfeld Mittelfr","2018-03-08T12:14:34.847Z"
"9158","onkz","Offenhausen Mittelfr","2018-03-08T12:14:34.847Z"
"9161","onkz","Neustadt a d Aisch","2018-03-08T12:14:34.847Z"
"9162","onkz","Scheinfeld","2018-03-08T12:14:34.847Z"
"9163","onkz","Dachsbach","2018-03-08T12:14:34.847Z"
"9164","onkz","Langenfeld Mittelfr","2018-03-08T12:14:34.847Z"
"9165","onkz","Sugenheim","2018-03-08T12:14:34.847Z"
"9166","onkz","Münchsteinach","2018-03-08T12:14:34.847Z"
"9167","onkz","Oberscheinfeld","2018-03-08T12:14:34.847Z"
"9170","onkz","Schwanstetten","2018-03-08T12:14:34.847Z"
"9171","onkz","Roth Mittelfr","2018-03-08T12:14:34.847Z"
"9172","onkz","Georgensgmünd","2018-03-08T12:14:34.847Z"
"9173","onkz","Thalmässing","2018-03-08T12:14:34.847Z"
"9174","onkz","Hilpoltstein","2018-03-08T12:14:34.847Z"
"9175","onkz","Spalt","2018-03-08T12:14:34.847Z"
"9176","onkz","Allersberg","2018-03-08T12:14:34.847Z"
"9177","onkz","Heideck","2018-03-08T12:14:34.847Z"
"9178","onkz","Abenberg Mittelfr","2018-03-08T12:14:34.847Z"
"9179","onkz","Freystadt","2018-03-08T12:14:34.847Z"
"9180","onkz","Pyrbaum","2018-03-08T12:14:34.847Z"
"9181","onkz","Neumarkt i d Opf","2018-03-08T12:14:34.847Z"
"9182","onkz","Velburg","2018-03-08T12:14:34.847Z"
"9183","onkz","Burgthann","2018-03-08T12:14:34.847Z"
"9184","onkz","Deining Oberpf","2018-03-08T12:14:34.847Z"
"9185","onkz","Mühlhausen Oberpf","2018-03-08T12:14:34.847Z"
"9186","onkz","Lauterhofen Oberpf","2018-03-08T12:14:34.847Z"
"9187","onkz","Altdorf b Nürnberg","2018-03-08T12:14:34.847Z"
"9188","onkz","Postbauer-Heng","2018-03-08T12:14:34.847Z"
"9189","onkz","Berg b Neumarkt i d Opf","2018-03-08T12:14:34.847Z"
"9190","onkz","Heroldsbach","2018-03-08T12:14:34.847Z"
"9191","onkz","Forchheim Oberfr","2018-03-08T12:14:34.847Z"
"9192","onkz","Gräfenberg","2018-03-08T12:14:34.847Z"
"9193","onkz","Höchstadt a d Aisch","2018-03-08T12:14:34.847Z"
"9194","onkz","Ebermannstadt","2018-03-08T12:14:34.847Z"
"9195","onkz","Adelsdorf Mittelfr","2018-03-08T12:14:34.847Z"
"9196","onkz","Wiesenttal","2018-03-08T12:14:34.847Z"
"9197","onkz","Egloffstein","2018-03-08T12:14:34.847Z"
"9198","onkz","Heiligenstadt i Ofr","2018-03-08T12:14:34.847Z"
"9199","onkz","Kunreuth","2018-03-08T12:14:34.847Z"
"9201","onkz","Gesees","2018-03-08T12:14:34.847Z"
"9202","onkz","Waischenfeld","2018-03-08T12:14:34.847Z"
"9203","onkz","Neudrossenfeld","2018-03-08T12:14:34.847Z"
"9204","onkz","Plankenfels","2018-03-08T12:14:34.847Z"
"9205","onkz","Vorbach","2018-03-08T12:14:34.847Z"
"9206","onkz","Mistelgau-Obernsees","2018-03-08T12:14:34.847Z"
"9207","onkz","Königsfeld Oberfr","2018-03-08T12:14:34.847Z"
"9208","onkz","Bindlach","2018-03-08T12:14:34.847Z"
"9209","onkz","Emtmannsberg","2018-03-08T12:14:34.847Z"
"921","onkz","Bayreuth","2018-03-08T12:14:34.847Z"
"9220","onkz","Kasendorf-Azendorf","2018-03-08T12:14:34.847Z"
"9221","onkz","Kulmbach","2018-03-08T12:14:34.847Z"
"9222","onkz","Presseck","2018-03-08T12:14:34.847Z"
"9223","onkz","Rugendorf","2018-03-08T12:14:34.847Z"
"9225","onkz","Stadtsteinach","2018-03-08T12:14:34.847Z"
"9227","onkz","Neuenmarkt","2018-03-08T12:14:34.847Z"
"9228","onkz","Thurnau","2018-03-08T12:14:34.847Z"
"9229","onkz","Mainleus","2018-03-08T12:14:34.847Z"
"9231","onkz","Marktredwitz","2018-03-08T12:14:34.847Z"
"9232","onkz","Wunsiedel","2018-03-08T12:14:34.847Z"
"9233","onkz","Arzberg Oberfr","2018-03-08T12:14:34.847Z"
"9234","onkz","Neusorg","2018-03-08T12:14:34.847Z"
"9235","onkz","Thierstein","2018-03-08T12:14:34.847Z"
